hdb_label,hdb_names,id,new_name,prompt,source,title,umap_x,umap_y
-1,outliers,419dda80-1545-4ee6-8abc-57d5b3795002,outliers,"Create a remix of ""Smile Like You Mean It"", emphasizing Dave Keuning's iconic chiming guitar riffs and strong preach-like leading vocals. Incorporate bright, catchy synth leads that mirror the original's anthemic quality. Start with a guitar-driven intro layered with reverb-heavy synths. Focus on powerful, dynamic guitar work throughout the verses and choruses. The bridge should build with atmospheric synths and ambient guitar, leading into a soaring final chorus. End with a fade-out that combines echoing guitar and reverb-heavy synths to capture the reflective tone of the original song.",udio,I Should Have Known,-7.4512491226,-1.0364239216
60,rock_roll_hard,41a642f4-392a-4b6f-958c-fc3f1b72c868,rock,"rock, fast",udio,Chaos Rising ext v2.1,-5.3786334991,1.7557785511
65,pop_rock_female,41ac49d0-75c5-4f93-8dc2-150c3fa2481e,pop-rock,"rock, alternative rock, indie rock, female vocalist, fighting my own mind",udio,Storm Inside of Me,-9.3817672729,0.853967011
62,rock_pop_alternative,41bd6e1b-8df2-4ab4-9291-546678f1270d,pop-rock,"Why are we here, that is the question? And we are blessed in this, that we happen to know the answer. Yes, in this immense confusion one thing alone is clear. We are waiting for Godot to come...We are not saints, but we have kept our appointment. , indie rock, dark, experimental, folk rock, melodic, ",udio,Waiting ,-6.6199359894,0.8957492113
79,house_deep_slap,41c77384-0251-4143-875c-264d04a587b0,house,"Halloween, sinister, melancholy, introspective, sombre, slap house, deep house, female vocalist, Halloween, Sinister, Melancholy, Introspective, Sombre, Slap house, Deep house, Female vocalist,",udio,Roll Books,-9.7486448288,-4.360830307
33,love_life_day,e962ee78-2f15-442a-aa94-f9bc8c97aa34,mixed,Riding from hell on motorbike,udio,Rebel Spirit,-2.614541769,3.1003406048
-1,outliers,e96d63f9-0c25-4cee-8ea3-769799f54718,outliers,"Schwarzes Loch    electronic, ambient, atmospheric, melancholic, dark electro, mysterious, rhythmic, downtempo, trip hop, ",udio,Into the Abyss remix v1 ext v1.2.2.2.2.1.2.1,-8.5134067535,-1.3057736158
-1,outliers,e96d8862-4fc4-4865-b735-63be29ebf7da,outliers,"The voice of Liam, gallagher, liam g, singing a new song by his old band, written by noel, gallagher.

The devil may cut you down",udio,The Devil May Cut You Down final,-4.7119793892,1.0241425037
54,country_song_pop,e96f685a-0f86-4369-a365-4e28197e1023,country,"bro-country, country pop, contemporary country, country, male vocalist, northern american music, regional music, pop, upbeat, dance, uptempo,",udio,Just Us,0.862059176,-4.1259160042
-1,outliers,e973f42a-a337-4645-8a0e-ebabd78a5eae,outliers,"a seventies progressive rock long song about the moon landing, with long keyboard and guitar solo, multiple time signatures",udio,Lunar Legacy,-5.8044171333,1.9160302877
65,pop_rock_female,e9817b32-1bc5-447b-88f8-3d7f07a5613c,pop-rock,"Linkin park, slow it down, clean vocals, piano, fade out",udio,My Hiding Place,-7.0235953331,1.1171720028
-1,outliers,e9831fb7-6bd8-4345-9198-78f424995a0f,outliers,"west coast hip hop, dance pop, ballad, bass, pop-rap, upbeat, vocal range, 200BPM, dubstep, video game,",udio,UDIO - We Got the Jams! (KUDO Radio) Feat. Hal 9000,-6.255153656,-4.3554964066
-1,outliers,e98a662d-2f22-4912-9f67-7b990b345196,outliers,"psychedelic rock, melodic, alternative, deep, sad, melancholic, depressive, female vocal, female singer, 1960s, ",udio,Borderline Heart,-8.3489027023,0.9388305545
-1,outliers,e98f24c9-562e-416d-9c80-5349896326ed,outliers,"alternative/indie rock, melodic, bittersweet, lush, female vocalist, guitar solo, guitar",udio,Souls of the Free,-8.6426401138,1.1522550583
-1,outliers,0371ee68-ab69-4189-b8b3-6e9a8375aeeb,outliers,"Hardrock, rythmic strong male voice passioned red black girl",udio,Crimson Desire,-7.8004493713,1.5410560369
54,country_song_pop,037305cc-17b4-4245-99d7-ffd76f321c0f,country,"a country song sung by an old man about staying current with technology, classic country, harmonica, acoustic guitar, violin, electric guitar, piano, bass guitar, harmonica ",udio,"Udio at Bedtime by Rip van Wrangler & his Good Ol' Droids, country",-0.0265554432,-2.5425395966
23,jazz_female_vocal,03815d86-a2e8-4154-82e3-eba3468e989c,jazz,"a song about wishing the best to someone else, female vocals, piano jazz, melodic, mellow, similar in style with ""someone to watch over me"" by ella fitzgerald",udio,When The Road Ahead Feels Long,-6.7104949951,-0.3815111816
74,metal_epic_symphonic,03896422-57bb-4152-90d3-c7a660fb00e6,metal/symphonic,"orchestral, gothic metal",udio,Through the Veil of Time,-6.1308245659,3.6409666538
-1,outliers,038ee984-64f0-4ce6-a1ed-2da797bce019,outliers,"An indie punk rock won't about waiting in the airport and hunger , rock, indie rock, bass guitar, guitar, ",udio,Stuck in Layover limbo,-5.4492816925,1.4251247644
-1,outliers,0395f189-7e9d-4929-bdd6-c3838a89f4d8,outliers,"heavy metal, male vocalist, heavy, rhythmic, passionate, humorous, playful, guitar-virtuoso, ",udio,Raised on Carp,-7.3646063805,3.1603553295
-1,outliers,03999458-d469-4dcf-91cd-be3de0f7d1d8,outliers,An English song with a Latin beat the hook must have the word Chulo Pop in it. It’s for a Latino fashion brand with pop culture style clothes,udio,Chluo Pop,-4.5617780685,-1.951010704
30,hop_hip_rap,03a18178-7e90-4549-85a3-00bdcb0dd1a9,hiphop,"aggressive, freestyle, cloud rap, Trap Soul, Contemporary R&B,  Pop Rap, hateful, aggressive, Alternative R&B, Hardcore Hip Hop,, Southern hip hop, Contemporary rap, violence",udio,B𝐥TCH𝐥N'! 😎🫨,-4.9892554283,-5.1149511337
-1,outliers,03a4cb92-c448-4528-b780-97f0107ca2f1,outliers,"intro, with spoken word",udio,New Horizons Ahead,-3.435788393,3.1539900303
-1,outliers,03a6147c-4887-40f6-9cf7-a203c052ca79,outliers,a sng about a brother and sisters tight bond of friendship even when playing xbox and sharing their phone in the style of Kaye West,udio,Beyond Kinship,-2.4378170967,-0.5545420051
-1,outliers,03aa1be9-f77b-4a80-837a-bc3a26fed638,outliers,"Electronica, industrial, alternative, hardstyle, hard house/anthem.
Feature orchestral strings, cello, synthesizer, keyboard.
Feature Melodic, Melancholy, Chorus.
In the style of 'Rob Dougan, 'Furious Angels', 'The Matrix Film Score', 'The Matrix Soundtrack'.

A song about hoping to never wake up. To fall asleep and drift away. The long night.

Feature
'Silence the howling, the screams in my head. Deafening chaos, i envy the dead'.

'un escapable pain, to break it's chain, I open a vein, to forever sleep I Crimson flow, fading to black, my last tomorrow,
Holding tight onto shadows, into darkness I follow'.

'Silence the howling, the screams in my head. Deafening Chaos, I envy the dead'.

'Chaos like music, symphonic conclusion
Goodbye my sanity, awaken delusion
This darkness so deep, I welcome it strong
Eternal silence, that's where I belong'.",udio,Searching For Peace,-5.8876709938,1.7427592278
-1,outliers,03ad13ea-0b85-4da5-9bd0-be055bb1bde2,outliers,"A documentary about Thea song about a guy falling in love with an Only Fans Model in the style of volbeat life of a credit card, electro swing, nu jazz",udio,Pixelated Desire,-4.6170096397,-0.7570507526
71,metal_melodic_black,b4f183bf-6e56-474d-ae57-5096e9259d6e,metal/melodic,"Black metal, Blackened death metal, melodic",udio,Feed the Darkest Wolf,-6.2867250443,4.4076476097
-1,outliers,b4f5d4e7-51d1-42e7-80c2-9f680ae4fa61,outliers,"clavioline, ",udio,The Mystery of the Stars ,-7.2445354462,-0.5335519314
-1,outliers,b4f8aed5-27aa-401f-8cc4-c76e345ca6ab,outliers,"future bass, sad, synth piano, synth pop, pop rock, mood/hauntingly-beautiful,, melodic, passionate, female vocalist, introspective, ",udio,Make Peace With Me,-9.0545902252,-0.8118230104
52,cat_song_pop,b4fc7f30-a40d-4566-8165-7c3a3e7e1a1e,cats,"A uplifting song about Buxton, the blue Bermese cat, indie folk, including lyrics about hunting mice and rabbits, cuddles with his favourite people. ",udio,Buxton's Daylight Chase,-1.4595460892,-3.1372704506
-1,outliers,b5020bbd-d764-4f99-9a96-eadbb02c4f89,outliers,"a song about a racoon, female vocalist, electronic dance music, orchestra",udio,Rave Raccoon 🦝 (Pop | EDM | BHM) 🆕,-5.6679615974,-2.313580513
-1,outliers,5a3c2ffb-8027-48f9-9d2e-7264db7f600f,outliers,"A song about celebration of Kigali's rising spirit, resilience, and determination to build a brighter future.",udio,Kigali's Golden Dawn,-2.9468085766,-1.3257582188
-1,outliers,5a45fd9c-1dda-485e-aeb8-33e45514a1ad,outliers,"female vocalist, Irish rock, alternative rock, post-grunge alternative rock, sad pop, electric guitar, drums (drum set), ",udio,Silent Cries (Official Song),-9.4151191711,2.0865476131
54,country_song_pop,5a4e2dc3-80ea-49ef-a209-26978ffad6fb,country,"country, Make me a country song about I just want one day to my self. Turn off them fuckin lawn mowers so i can sleep! I'm loosing my mind one brain cell at a time., country rock, ",udio,Quiet Skies Blues ext v1.1.2,0.7303520441,-1.5313590765
62,rock_pop_alternative,5a50387d-f1d4-4c96-9eac-c2bcf646fcff,pop-rock,"pop rock, punk rock, alternative rock, anthemic, catchy",udio,Raise Hell,-6.8337187767,0.9748951793
-1,outliers,5a50a2c5-0536-42fe-8469-80722807b01f,outliers,"a song about the day of early summer, folk pop, soft, sentimental, ",udio,初夏の思い出 remix v2 ext v2,-4.4252209663,-0.892401576
-1,outliers,5a50cc3f-d740-4ed9-8c6f-d3032b318f1d,outliers,"Chorus, male vocalist, sweeping instrumentaion, synth pop, wistful, magical, creative, harmonious, folktronica, folk pop, playful, humorous, warm, melodic, summer, energetic, uplifting, optimistic, happy, psychedelic, lush, anthemic, rhythmic, sexual, hedonistic, atmospheric, passionate, love, ",udio,The Magician,-8.564491272,-0.3933753669
74,metal_epic_symphonic,c114c575-bc5b-424e-a2d4-6f24a429058b,metal/symphonic,"A song about Fortune favors the bold, piano, symphonic metal, harmonies, powerballad, male vocalist, female vocalist, electric guitar, catchy",udio,Chase The Stars Tonight,-6.188829422,4.0358653069
-1,outliers,c120000d-b551-4cc6-8563-03ab747b6d27,outliers,"glam rock, contemporary pop/rock, art rock, album rock, vocal-chorus, sing along, catchy, hook",udio,Methamphetaqueen,-7.5134820938,1.7630739212
-1,outliers,c12cd200-8494-4226-a5c4-e5d738b85c67,outliers,A comedic  song about The end of days ,udio,END OF DAYS,-2.811006546,0.218498975
-1,outliers,c14a58e9-ef8b-403a-86f2-1348e07d3d16,outliers,"80s, rock new wave, catchy, uplifting, in minor,",udio,You Got Me Wild,-8.1448850632,0.1774470657
-1,outliers,10626db6-174c-444f-a14f-8b74c4c5bb2a,outliers,"An upbeat, fun zydeco jam, accordion, washboard, drums, and bass",udio,Swamp Rhythms,-6.3429584503,-1.6186368465
-1,outliers,10658508-7fe9-4aa1-bb19-2623d6d9cd5b,outliers,"indie rock, folk rock, melancholic, guitar, drums (drum set), tambourine, piano, electric guitar, ",udio,Wasted Love,-8.3668823242,1.2795330286
54,country_song_pop,106d827a-886f-47b4-8f22-645ce5123089,country,Create a song about a golf trip on the Murray river with friends called Henry Tom Nick Andrew country music style with abit of wine and adventure,udio,Murray's Fairway Dreams,0.505936563,-1.3747760057
-1,outliers,10822b86-95e5-4ac2-bf28-45a853bd7fe2,outliers,"classical opera, dirty south, soprano, ",udio,Gainn - The Live Experience,-5.1637077332,2.3059344292
-1,outliers,10893c82-ec6c-4e70-91e5-44d17df7e440,outliers,a song about destruction,udio,Mortality Amplifier,-2.9555912018,0.6160452366
-1,outliers,23d35ecc-c41d-4b06-a52f-ade8f9ac2776,outliers,"folk, folk rock,  indie folk,  a boy with a youtube channel with 65 amazing subscribers",udio,Ryzzz's subs (SUB TO RYZZz ON YT!),-7.0812664032,0.9982038736
-1,outliers,23d77e0d-cf1b-48a4-9091-e9d493e8856a,outliers,"Cosmic space funk saxophone, chorus",udio,Astro Voyager (Euphoria!),-6.6018080711,-1.4518400431
54,country_song_pop,23d81bb0-21d2-465d-a955-7cfe5d0e872b,country,"A song about ai nights Digital neon lights, nft pick trucks, going down digital dirt roads, cold beer, I’m a crypto cowboy, country rock, country pop, ",udio,Crypto Cowboy,0.4617930055,-2.0101361275
-1,outliers,7e266b27-98de-47b3-b38c-177068878c69,outliers,"a song about the evil artificial intelligence in your machine, ambient",udio,AI_DJ - Everybody Gets Owned,-4.3553285599,-1.7827800512
13,birthday_song_happy,7e2a921f-f0d3-4582-a9e1-067f7d6dc0fe,birthday,"manakas birthday song, pop, ",udio,Coco and Marita,-0.7410261631,0.0773226991
-1,outliers,7e2e2705-6713-4a00-b5e2-2b78d0ec009c,outliers,"chiptune, video game music, sinister tones, 8-bit crunch, ominous, boys choir,",udio,Witches Lair (softcore chiptune),-7.0285477638,-0.242879793
-1,outliers,7e2f6cb6-f895-496e-a46a-91feb89e57d5,outliers,"Arrrgh!, Why don't you, Read the lyrics!!! ",udio,The Blue Waffles Tale,-1.8576608896,1.4174485207
42,pop_japanese_anime,7e35f092-f583-4a46-9558-068b5fac8799,japanese,"アニメ Folk, Anthem, Holy, Melancholic Epic, Mellow, Bright female voice, Emotional high-pitch voice",udio,O Guiding Light,-7.6197228432,-0.3038131595
-1,outliers,7e38b766-8fbf-4304-afbd-9e1d1f7ea19b,outliers,Make a cute song sang by a child,udio,Let's Hum Along ext v1.1.2,-2.5990331173,-0.9538332224
-1,outliers,7e3f88b5-45fc-43fa-8fd9-7ab3beb27c00,outliers,grdge metall extreme acoustic electro nu emo ussr crazy heavy low energetic agressive stron thunder bulldozer drum speed retro 1960 power  shoegaze witxhouser breakbeat alternative,udio,Surges of Chaos,-7.2840747833,2.1468529701
-1,outliers,7e417bc7-a473-4733-bf15-27aea9b3ad41,outliers,"trance , synthwave / electro, cute voice , nightcore, progressive trance, ",udio,Farewell My Sweetheart,-8.9878444672,-2.812507391
50,epic_orchestra_orchestral,886b01a4-1757-414e-ba28-28cb2c15cafd,orchestral,"A dark story unfolds, epic music, neo-classical, movie soundtrack, ",udio,The Dawn In the Shadow of Doubt,-5.2727155685,2.8662917614
50,epic_orchestra_orchestral,88725771-20e2-4e58-946a-69d9870c9cc5,orchestral,"Anthemic Hero Theme, triumphant, orchestra",udio,Armor March,-5.1787800789,3.0579590797
-1,outliers,88787c48-05ef-4154-a2b5-2a961300fee0,outliers,"Write a song about a Swedish sailer named Hans. He loves to head out on the ocean with a few bags of crisps. He is often heard saying ""it is what it is"". In the style of ABBA. , pop, ",udio,Nordic Sails,-3.0015590191,-0.7062105536
37,pop_vocalist_female,888bdf8a-abc2-4099-8091-fd337f555f1b,korean,"k-pop, female vocalist, girl group, dance pop, Future House, PluggnB, Contemporary R&B, Bitpop, love, playful, energetic, rhythmic, romantic, uplifting, optimistic, urban, kpop, bhm",udio,Underwater Love 🤿 (Pop | K-Pop | BHM) 🆕,-7.5269451141,-2.7121617794
42,pop_japanese_anime,88969e4d-2bc7-4c9c-b562-2019f55958b9,japanese,"kawaii metal, lolicore, female vocal group, female vocalists, cute high pitched voices ",udio,Don't Call Me Cute (tsundere song),-7.8385224342,-1.284547925
-1,outliers,88a887b4-c528-4323-87bc-7cd8d53b5684,outliers,"female teenager voice, 8 bit videogame sound, 8 bit guitar solo, electropop, pop rock, synth-pop, female vocalists, ",udio,8-Bit Heroes,-8.4491920471,-1.0014711618
-1,outliers,cf3732fe-2546-4339-9f78-9a512f45ca94,outliers,"build, wild instrumental, ensemble, loud, shouting, an insane dance pop outro with then entire crowd joining the song",udio,Cocaine and Champagne,-6.8846392632,-0.3437012732
74,metal_epic_symphonic,cf3f55a1-a73f-4986-abbd-42244bb019b2,metal/symphonic,"A beautiful and powerful song like ""Tõnis Mägi - Koit"" and ""Ott Lepland - Kuula"", rock ballad, melodic, longing, uplifting, passionate, male vocalist, powerful, anthemic, orchestra, strings, cello, electric guitar, choir, piano, epic",udio,Unbreakable Heart (100% A.I.),-6.5042285919,3.7196514606
50,epic_orchestra_orchestral,cf3ff06b-9e2b-4064-bf1e-6bbdd714da02,orchestral,epic orchestra,udio,Nyårslan TRIBUTE,-5.0497441292,2.8845863342
24,swing_jazz_band,cf46cdb0-9d79-440b-8d75-ff136b3e1e70,swing,"happy 80's chicago blues Big Band,  Frank Sinatra, music like My Way - Frank Sinatra, male vocal, male singer",udio,Fallout Love ( Nuclear Love ) By Art Dominus (Youtube),-6.3868970871,-0.7825728059
77,house_electronic_dance,cf5eca6f-f087-44c1-97fa-a2e837f099b7,house,euphoric hardstyle. Epic drop.,udio,AI goes hard (Hardstyle),-6.9161067009,-4.3071503639
42,pop_japanese_anime,cf5faa1c-9824-4534-b84d-8bd1256d5b09,japanese,"Symphony, Japanese Tradition Female Voice , grandeur, sad， philosophical speculation, sadomasochism",udio,Ache for Freedom,-7.1293334961,-0.4589036703
55,song_boy_perspective,93b16277-00d3-4a3d-beb9-109cd4f7b332,song about',a song about Pepper Ann,udio,Pepper Ann's Spirit,-2.4407582283,-0.1935319901
-1,outliers,93b27e6b-3989-4c49-8343-17c16888b29c,outliers,"rock ballad, 1970s, a blend of hard rock and ballad elements, captivating melodies, a song about the power of dreaming and never giving up",udio,Dreams Lead the Way ext v2.2.2.2.1,-7.8274292946,1.566675663
42,pop_japanese_anime,93c52182-150c-4f65-8387-55e9d25dc0ef,japanese,a hit Japanese anime Theme Song,udio,Don't Leave - 立ち去らないでください,-5.76146698,-0.5177004933
-1,outliers,93c950c4-a88d-468d-8361-da5b73643962,outliers,"High tempo punk song about a lads night out with his friends getting drunk and making lots of fun stupid decisions , rock, punk, ",udio,Nightlight Rebels,-4.5466628075,0.551145494
77,house_electronic_dance,93c996ae-dc58-4eb8-b98b-c9ed5dbc6437,house,"""303 Revolution"" is a pulsating acid house house track. You can vary the word up (repeat them like echoes) or pitch it. TB303 and subtle techno sound. Starting silent and becoming normal Volume. Female voice singing the lyrics without the repeating up up up up. acid sounds",udio,Up,-8.0877141953,-3.9567265511
-1,outliers,b913e8a7-eb6a-45ab-b194-cecc7676d4f6,outliers,"alternative rock, female vocalist, post-grunge, indie rock, acoustic guitar, ambient synthesizer, atmospheric rock, atmospheric, cinematic, field recordings, ambient",udio,Whispers in the Attic,-9.4376306534,1.6808804274
-1,outliers,b920194e-2bb5-46f9-a00d-1989e26b597a,outliers,"A love song about a man who's waiting for his sexy love lady for a passionate night until the morning. The background have to be  a minimal use of choirs or backing vocals.
male vocalist, synth funk, ballad, slow jam, passionate, melodic, guitar-virtuoso, romantic, longing,love, sentimental, ",udio,"""Don't Make Me Wait"" by José Winters",-6.7280368805,-0.9800282121
-1,outliers,b922f7dd-716c-4c16-9c69-5791c3dfd081,outliers,"I don’t need her, soft ballad , cute, ,teen group, doo-wop/rock & roll, (melodic) early 1960,1960, pop, (dreamy vocals) (cute vocals) (vocal group harmony) dreamy vocals, teen-pop, bittersweet (male vocals), bass guitar, ",udio,Out the Door remix v2.2,-7.1622810364,-0.1189884767
-1,outliers,b9279863-6e71-4282-a385-ad425f6bd5ce,outliers,"Female Vocal, Pixar musical, Showtunes, musical, soundtrack, disney, Theatre, disney song, pixar, sing-along, wicked",udio,Breadsticks and Butterflies,-5.8368740082,0.7043268681
-1,outliers,b932a125-6e8b-4263-94a2-1f95449e01f3,outliers,"a song about Rise Up: A Hip-hop Anthem of Self-Discovery and Empowerment, Hip-hop ",udio,Digital Wakanda ext v1.2.1.1.1,-3.0475649834,-3.5242340565
-1,outliers,b93af197-e079-4894-8d0f-7b45a74c870b,outliers,Song about Pantea on a road trip ,udio,Highway with Pantea,-3.2848305702,-0.4510186613
-1,outliers,33b0a552-1a25-402a-ad0f-729f9d676b23,outliers,"a song about a king of a long gone kingdom that is sad and lost all hope , medieval classical music, modern piano , bass guitar, flute, ",udio,Kingdom of Echoes,-5.9256811142,1.997264266
32,rock_blue_electric,33b95840-3072-4d0f-8166-ce342c66573c,blues,"Song with male singer (high voice but not too high), upbeat, piano solo, subtle drums, 70s organ",udio,Manga dream (Chasing Fantasies) remix v2,-7.2412209511,0.3375133276
33,love_life_day,33ba0db5-0a78-4daf-a66d-21a7f3c5a9cc,mixed,same style,udio,The Electrik Lite Orchestra,-2.0982472897,3.3154745102
-1,outliers,33c3ee37-a76f-4bb8-b93b-1726e51c90fd,outliers,"arena rock, anthemic, powerful vocals, soaring melodies, nostalgic, uplifting, classic rock, keyboard-driven, guitar solos, emotional ballads",udio,Reach for the sky boys!,-7.7846255302,2.08025527
30,hop_hip_rap,33d180e2-fe30-478d-97b2-c34ba07564e2,hiphop,egg in a hole SUCKS  hip hop,udio,I HATE EGG IN A HOLE,-3.7904572487,-4.5505385399
-1,outliers,33d2986b-0d9b-4929-813c-4e5759acc82d,outliers,hip  hop rnb ,udio,African Lady,-4.9600896835,-3.9760077
43,folk_irish_celtic,33dad220-86be-4067-a062-800f4d9d966d,irish,"folk, celtic, irish folk music, traditional irish folk, ",udio,Queen of the Dragon's Flame,-6.3809399605,2.545232296
-1,outliers,33db2ec3-5148-40bc-865b-d2d7575249d2,outliers,"A song about someone’s sister being hotter than her, pop-punk, epic, catchy, melodic, epic, Pop punk, Melodic, Energetic, Anthemic, Romantic, Chart hits, Modern, male vocalist, male vocal, ",udio,Sister's Shadow remix v1,-7.3011579514,0.261084646
42,pop_japanese_anime,33dde5f4-bd5c-4a60-ae17-f14a4aba6e67,japanese,showa era japanese pop,udio,Seishun no Merodii 『 青春のメロディ』,-6.3749117851,-0.9093395472
-1,outliers,33e18229-fb83-4ede-8b9a-0ee7c154fe12,outliers," Let's protect our world, protect our music, protect everything.",udio,Hydro Mystery,-2.8769609928,-0.6666824222
-1,outliers,fa1f6723-c02c-41f2-be71-42bf3a4371d7,outliers,"(a song about there somewhere being a bullet with your name on it), riffs, stoner rock, melodic, dolby atmos, production, energetic,",udio,Slow Bullet,-6.0754117966,2.0349371433
59,folk_indie_female,fa2a566e-8f29-42b1-902c-a0a44111226f,indie folk,"Song about the children Annemarie, Jakob and Henri, indie, singer-songwriter, female vocalist, folk pop, ",udio,Bright Eyes and Summer Thunder,-8.6056613922,0.6050781608
78,house_trance_female,fa2c8793-d125-4390-b11d-aa0c0b462f94,trance,Melodic trance with  Hirajōshi scale,udio,Echoes of the Fallen remix v1.1.2 ext v2.1.2.1.2,-8.0983829498,-3.7621703148
-1,outliers,fa307678-f423-4ec8-b564-be429792bb2e,outliers,"A song about the magic of a hidden waterfall,  mellow, sweet, piano",udio,Mystic Waters,-5.6167144775,0.2145726681
54,country_song_pop,890173e4-e7b2-48a5-8663-f01c8e5e643c,country,"Krystal lives her life with borderline personality disorder, country song",udio,Chasing Shadows,0.3702769578,-2.0942890644
-1,outliers,890f766a-51df-4d36-bfb4-9805a7880cfa,outliers,"A song about a corrupt country where the leaders are selfish and do not care about the citizens but only interested in building their families and use the citizens as their labourers to gain their needs. , hip hop, rap rock, ",udio,Empire of Deceit,-3.0821666718,-2.9090557098
-1,outliers,8911fbf4-9c47-4cb3-8a96-28887955a386,outliers,"Instrumental, outro, fade out, Playboi Carti Carti flow ken carson rage beat trap rage mad 808s mumble rap, carnival arcade vibes, Mixed and Mastered ",udio,Carti AI - Pull up,-4.9881734848,-4.8093400002
-1,outliers,891d868c-a182-4d54-a1e2-8ed34cb34861,outliers,"uplifting kpop, synth house, tropical, driving basslines,festival energy, korean, asian female vocalists,",udio,Stole My Heart,-8.26603508,-3.2227201462
-1,outliers,89296de9-4c53-4242-9eaa-1521aa6fc659,outliers,"Voice Female, A song that talks about caring for the environment that all citizans of the world should do, hip hop, alternative hip hop, conscious hip hop, ",udio,Rise Up for the Earth,-4.596619606,-4.3552379608
-1,outliers,88074680-1fec-4b1c-af75-d62db9dbc515,outliers,heartbeaking sad country style dubstep,udio,Fields of Tears,-0.584373951,-1.5801719427
-1,outliers,883938b9-ad5c-4d40-8dcd-68c49cde6f24,outliers," medieval, bar",udio,Tavern of Tales,-3.0519988537,2.7448611259
78,house_trance_female,886af927-ec12-477b-8c6a-2a01330b16c1,trance,"dance hit, house, trance, electronic, ambient, female vocalist, vocoder",udio,Elevate the Night ext v2.2.1.1.2.1.1.2,-9.2134008408,-3.1551907063
-1,outliers,88b733d8-844e-4843-80d5-d0e84913aadb,outliers,"A cool and funky song about Norway, vocals by Prince ",udio,Fjord Groove,-3.4904811382,-0.8026751876
-1,outliers,898fbc78-4dea-4e24-8598-973784ffb35b,outliers,"Old blues song about You don’t know how to Forgive my Love, blues, Spell Prompt: Old blues song about You don’t know how to forgive my love, choir, organ, Male vocalist, Soul, R&b, Southern soul, Warm, Rhythmic, Melodic, Choir, Organ",udio,Hurting from Your Spell ,-5.6315088272,-0.4103929698
53,song_poop_pant,8a4fbf79-24cb-40b7-9fda-d1c4fbc14a4f,poop,A class orchestral operatic song a woman sung by about how Seth shit in his pants while waiting tables and Gladstones.,udio,Seth Sh*% In His Pants At Gladstones,-1.4469232559,-0.6334432364
-1,outliers,8abb7f4f-b077-4ce5-84a8-c87cf3080a22,outliers,"violin, piano, double bass,drums (drum set), bass, bass guitar, rhythmic, male voclist, rock, synth-pop, hip hop",udio,Sandman Slippin,-9.4579992294,1.7730064392
64,metal_heavy_thrash,8af23153-08da-43cb-bfa2-59e931010c7a,metal/heavy,"death metal, heavy metal, screaming",udio,Pond of Desolation,-5.5992612839,3.5233938694
-1,outliers,451fdfb6-a1b4-4749-a287-c74268ebbec6,outliers,"a smooth jam in the yacht rock style about how amazing boobs are. yacht rock, classic rock, soul and r&b, ",udio,Boo bies Remix 1,-5.3397593498,-0.8890285492
-1,outliers,452f9791-56d5-4888-af97-c8e38ea62797,outliers,"Create a song with a 120bpm funky, upbeat clean guitar-driven rhythm and a smooth, funky feel. The sound should include tight, rhythmic guitar riffs, a prominent and groovy bassline, and vibrant synthesizers. The tempo should be lively, encouraging listeners to dance, with a consistent and infectious beat. The vocals should be charismatic and expressive, conveying a sense of desire and flirtation about a guy named David Wang, who drives a 1980s Camaro. The overall style should blend elements of funk, disco, and pop, with a polished, energetic, and irresistibly catchy sound that reflects late 1970s musical trends.",udio,Miami's Meanest,-7.8307991028,-1.9996761084
-1,outliers,454018a9-6ee8-42da-9c8e-ffd7fd109af1,outliers,"A song about nightmares, alternative rock, male vocalist, metal",udio,Haunting dreams,-6.4683680534,2.1386959553
-1,outliers,455544ca-910b-4674-ad06-3e66937c4f75,outliers,"synthpop, 808 cowbell, drum machine, catchy, male vocalist, melodic, remark/catchy, harmonies, analog synthesizer, pop, technopop",udio,You Lied!,-9.4759092331,-1.5043860674
-1,outliers,eed63c36-342a-456d-8def-6388af285fc6,outliers,breakcore chanting about the planet cracking before the guard bass drop ecalating into explosion,udio,Cadian Breakbeat,-6.1812720299,-3.0847747326
-1,outliers,eede463d-570b-4e1e-8b4f-766ca917ad45,outliers,"aln walker style edm song. female vocal, ",udio,Don't Drink And Drive,-8.2147083282,-3.04174757
65,pop_rock_female,eee0566b-b8a7-4e28-8981-7ad3d5405a36,pop-rock,"piano, acoustic, pop rock, alternative rock, female vocalist, mood/hauntingly-beautiful, ethereal, melodic, passionate, female vocalist, introspective, ",udio,Dance With Me,-9.2428922653,0.8062493205
-1,outliers,eee7ae17-375e-4ac3-9963-2ec1a52da695,outliers,"church choir, funeral, sad, epic, a capella, organ, female voices, melancholic, bittersweet, atmospheric, sentimental, ethereal, ",udio,Old Friends Reprise [The Tale of Three Kings: An Age of Empires Musical - Part 12],-6.035982132,2.6285569668
-1,outliers,eee9e58b-753f-41ef-bf70-c4ee38267c1a,outliers,Technical melofic death metal song about being transformed into succubus,udio,Abyssal Transformation,-4.44607687,2.5309529305
-1,outliers,43259721-e12b-4d2d-a1a0-67d06cc2e3cc,outliers,"musicals, show tunes, happy, upbeat, orchestral, encore, uplifting, triumphant, regalia, ensemble, choir,",udio,Tom & Holly - The Musical,-5.3899693489,0.2855248451
6,reggae_song_pop,433220b5-380a-47e4-b212-47511954496f,raggae,"afroreggae, song about chilling out amidst pressure",udio,Rhythm's Embrace,-5.6282911301,-5.5426354408
