url,song_id,title,prompt,genre,mood/emotion,instrumentation,timbre,function,music theory,story/narrative/lyrics
https://udio.com/songs/bc812733-b45b-4d2b-9c0d-b0942195677a,bc812733-b45b-4d2b-9c0d-b0942195677a,Electrify the Streets,A big beat prodigy like song with the lyrics ‘it’s big old Ty in his EV automobile’,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
https://udio.com/songs/fb21d861-9397-4126-84df-60917fece784,fb21d861-9397-4126-84df-60917fece784,Silicon Heartbeat,"A song about the love between a human and an artificial intelligence, rock ballad",0.5,0.0,0.0,0.0,0.0,0.0,0.5
https://udio.com/songs/43d604bc-f7ba-45f9-aa36-d2d25d4dd236,43d604bc-f7ba-45f9-aa36-d2d25d4dd236,Stars Over Loveland,"Lara my mother in law, smoking benson hedges in Loveland Colorado. Loves coors light and Taylor’s port. , country, oldies,",0.25,0.0,0.0,0.0,0.0,0.0,0.75
https://udio.com/songs/43eef8c0-03fb-483c-8016-de25f209881c,43eef8c0-03fb-483c-8016-de25f209881c,The Remenace,"A song about a smooth trombone solo, classical, orchestral, symphony, modern classical,",0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0
https://udio.com/songs/81a13b0e-aa23-4618-9ac1-6989da96271b,81a13b0e-aa23-4618-9ac1-6989da96271b,Lonely Hearts Dance,"hip hop, rap rock, pop, soul, funk, dance-pop, on life and loneliness with a catchy hook",0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
https://udio.com/songs/246bf3fe-a489-4545-a32b-0e150d16dee5,246bf3fe-a489-4545-a32b-0e150d16dee5,인공의 밤,"synth-pop, 10s beautiful korean idol singer sings. Talks about we are doomed by AGI soon inkorean.",0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857
https://udio.com/songs/d8545371-3d1e-4271-86aa-72ba18a1b55a,d8545371-3d1e-4271-86aa-72ba18a1b55a,Pace of Shadows,"A song about fear of the speed of change future shock, acoustic guitar, lo-fi, female vocalist, Tracy Chapman",0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855
https://udio.com/songs/84deb4de-d0fb-4e1d-a53b-c854fe3c1394,84deb4de-d0fb-4e1d-a53b-c854fe3c1394,Nocturne Grooves,"Cool Jazz, Hard Bop, instrumental, acoustic, improvisation, mellow, energetic, nocturnal, soothing, playful, melodic, piano blues, piano jazz, piano",0.2857142857142857,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.0
https://udio.com/songs/8b332c1e-f10e-4afc-a485-4b919b7e8f4f,8b332c1e-f10e-4afc-a485-4b919b7e8f4f,summer slips away[tease],"synthwave, saxophone, 2024, ambient, beautiful, electronic dance music, synthesizer, melancholic, melodic, male vocalist, about summer fading away,",0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.0,0.18181818181818182,0.09090909090909091
https://udio.com/songs/8b21762a-c0c3-449e-8d46-e55c476190e3,8b21762a-c0c3-449e-8d46-e55c476190e3,Crowdstrike BSOD Blues,old country song about crowdstrike making all the computer go blue screen of death,0.25,0.0,0.0,0.0,0.0,0.0,0.75
