user_number,problem_hash,prompt,genre,mood/emotion,instrumentation,timbre,function,music theory,story/narrative/lyrics,age,gender,english_proficiency,english_native,native_language,years_music_making,years_formal_instruc,hours_per_week_music,ai_text_tools_usage,ai_music_tools_used,ai_music_tools_freq
29,c243ba53-0eea-4dfd-b,Metal or other type of hard rock song with english signing/yelling. Medium pacing.,metal|hard rock,,english singing|yelling,,,medium pacing,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,c21d9593-e7e4-41fe-b,"Metal or hard rock. Male screaming/chanting in english, mainly drums and electric guitar.",metal|hard rock,,male vocals|drums|electric guitar,screaming|chanting,,,english,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,bec6e67b-3c7f-4554-9,"Fast paced rock. Spanish singing by male. Maybe 80s or 90s style, strong bass line.",rock,,male vocalist|bass,,,fast paced|80s style|90s style|strong bass line,spanish singing,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,a817156f-977c-4a72-8,"Possibly 80s style pop or rock beat, then intensifies into more similar to metal. No vocals at all.",pop|rock|metal,,,,,80s style|beat|intensifies,no vocals at all,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,9a496feb-6a67-4f22-a,Metal or hard rock. Signing/shouting in possibly german or european language by male. Medium pacing.,metal|hard rock,,male vocalist,shouting,,medium pacing,possibly german language|possibly european language,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,9a12553b-7ae1-4e35-9,"Alternative rock with english male singer, synth included, medium pacing.",alternative rock,,male singer|synth,,,medium pacing,english,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,959ae3b5-07a9-464c-8,Slow style rock with piano and drums mainly. Sad english signing by male.,rock,sad,piano|drums|male vocalist,,,slow,english singing,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,924be17b-f5f1-4628-9,"I think 80s style european rock with british singer, lots of percussion, medium fast pacing.",european rock,,british singer|percussion,,,80s style|medium fast pacing,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,88bf780d-da3b-440d-9,Majestic sounding song with synth. There are no vocals at all. Slow pace.,,majestic,synth,,,no vocals|slow pace,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,837f7d1b-23e2-4a0f-8,Classical music with possibly italian opera style singing. Includes violin,classical|italian opera,,singing|violin,,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,7a83cea8-c6f4-4944-8,"90s disco pop style upbeat song, female signing in english.",disco pop,upbeat,female vocalist,,,90s,english lyrics,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,652ed6ff-5366-4dea-9,"Ethereal sounding soft beat with female english singer. Somber tone, medium to fast pacing.",,somber,female singer,ethereal,,soft beat|medium to fast pacing,english,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,7279ca60-c53e-4913-a,"Happy sounding alternative rock, high pitched english singing by male.",alternative rock,happy,male singing,high pitched,,,english,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,2ec2f5f9-407c-41ea-a,"Male signing in english, classic rock and roll, maybe blues. Electric guitar solo at the end.",classic rock and roll|blues,,male|electric guitar,,,solo at the end,singing in english,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,0d11dd6d-73de-4101-a,Metal or hard rock. Slow english signing/chanting by male. Eletric guitar solo.,metal|hard rock,,male vocals|electric guitar,,,slow|chanting|solo,english lyrics,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,115645aa-6751-4e25-8,Euro-beat/EDM/dance type song. English female singer. Synth and fast pacing.,euro-beat|edm|dance,,female singer|synth,,,fast pacing,english,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,16aa7d0d-3f35-4612-a,Country music with female singer in english. Medium pacing. Mainly drums,country,,female singer|drums,,,medium pacing,english,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
29,189707c6-89e6-4846-9,"Slow style classic rock with male english singer. Upbeat, higher pitched singing.",classic rock,upbeat,male singer,higher pitched singing,,slow style,english,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Weekly or few times per month,No,
30,df09d518-7cb4-43d2-b,Sounds like rap music and the man has no flow. this is a unique flow.,rap,,,,,unique flow|no flow,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,df0117f3-743c-460c-9,Hard rock in a different language that I am unfamiliar with. I hear drums as well.,hard rock,,drums,,,,different language,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,d69d66d4-df72-4002-8,Seems to be a man singing opra. With a pano in the back and other instruments.,opra,,man singing|pano|other instruments,,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,d2bec18a-bac3-48cb-b,A women singing R and B with drums in the background. seems like 90s to early 2000s.,r and b,,women singing|drums,,,,90s to early 2000s,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,d2a0689f-4bd9-496a-b,Seems like. house music with little lyrics but a women narrator.,house music,,women narrator,,,little lyrics,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,bed541d5-46b8-4faa-b,"It seems to be blues music, with a male singing and a piano in the background with a triangle as well.",blues,,male singing|piano|triangle,,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,af092e6b-dce4-4354-8,Sounds like a disney song with a women singing and harmonizing.,,,women singing,,disney song,harmonizing,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,a0c69d90-4070-4bb7-b,Sounds like house music with a women singing with a robot auto tune on.,house,,women singing,robot auto tune,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,92374983-b2b0-41a7-b,A duet of a man and a women singing R and B or rock music. There is a brass instrument and drums being played.,r and b|rock,,duet|male vocalist|female vocalist|brass instrument|drums,,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,86bd408c-0cf2-4f86-a,"Sounds like house music, with a man singing. The lyrics make no sense. and its a weird beat. This song is terrible.",house,,man singing,weird,,beat,lyrics make no sense,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,86b81fdf-9b70-4200-a,Sounds like rock in a different country. a male is singing and drums and guitars are being played.,rock,,male vocalist|drums|guitars,,,,different country,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,788859af-9004-4587-b,Sounds like a jazz band and a man singing in a different language with women backup singers.,jazz,,man singing|women backup singers,,,,different language,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,77056edb-735f-4b6c-a,A rock band singing in a different language. Seems to be a man as the lead singer.,rock,,band|male vocalist,,,,different language,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,7555871e-1973-49c5-b,Sounds like slower rock from the 80s. Seems like trippy music.,rock,,,trippy,,slower|from the 80s,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,53d73137-83c6-4e4f-a,"Sounds like a harmanized group singing, with the main person being a male. and someone is playing drums. Reminds me of slow rock or blues.",rock|blues,,group singing|male vocalist|drums,harmanized,,slow,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,6184d460-21d8-4a0c-b,Sounds like pop music with a women singing and it has drums in the background.,pop,,women singing|drums,,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,31e86412-c270-4bcb-8,"Sounds like rock to me, with a guitar and drums being played. With a male singer.",rock,,guitar|drums|male singer,,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,3a357ba5-4c78-432d-8,this is a women singing in fench I think. with a piano in the back.,,,women singing|piano,,,,french lyrics,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,024669e0-0876-403e-8,Sounds like 2000s pop with a man singing. He seems to be singing a love song about a women who left him.,pop,,man singing,,,2000s,love song|woman who left him,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
30,22c95ed0-8f48-4e40-a,Seems like a sad pop song with a women singing in a different language with other girls harmanizing in the background.,pop,sad,women singing|other girls harmonizing in the background,,,,different language,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
31,84deb4de-d0fb-4e1d-a,"A sequenced arpeggiator moves in sixteenth notes, the sidechain ducking to the kick is obvious, a supersaw lead carries the theme, and the sub bass follows the kick pattern in short staccato blasts.",,,sequenced arpeggiator|kick|supersaw lead|sub bass,,,sixteenth notes|sidechain ducking|carries the theme|follows the kick pattern|short staccato blasts,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,e89bac5b-3b92-4554-b,"Drums sound acoustic with brush patterns on the snare, the upright bass walks through changes with chromatic approach tones, a muted trumpet offers counterlines, and the ride cymbal is prominent throughout this section.",,,drums|snare|upright bass|muted trumpet|ride cymbal,acoustic|prominent,,brush patterns|walks through changes|chromatic approach tones|counterlines|throughout this section,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,e66caf62-70ce-418a-8,"The rhythm is straight ahead with four on the floor kick, claps on the offbeats, a side stick variation in the bridge, and a bright pluck that doubles the main motif with slight delay throws wide in the mix.",,,kick|claps|side stick|bright pluck,bright|wide in the mix,,straight ahead|four on the floor|offbeats|bridge|doubles the main motif|slight delay throws,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,c7af0ea9-f546-4f26-b,"Bright piano chords open over a light pulse, the melody stays in a narrow range, and the ending fades smoothly without sudden accents.",,,piano,bright,,light pulse|melody stays in a narrow range|ending fades smoothly|without sudden accents,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,be9d0001-9386-4d1a-b,"Bright piano chords open over a light pulse, the melody stays in a narrow range, and the ending fades smoothly without sudden accents.",,,piano,bright|light,,chords|pulse|melody stays in a narrow range|ending fades smoothly|without sudden accents,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,96382602-5e97-430f-9,"The texture is mostly monophonic with an occasional second voice entering briefly, the tempo is on the slow side, vibrato is narrow on sustained notes, and the recording feels intimate with limited stereo width.",,,,narrow vibrato|intimate|limited stereo width,,mostly monophonic|occasional second voice entering briefly|slow tempo,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,858415cc-1335-476e-a,"Brass and woodwind timbres blend in a homophonic layout, the meter feels clear and even, crescendos are gradual rather than sudden, and a soft ritard is noticeable right before the final chord.",,,brass|woodwind,,,homophonic layout|clear even meter|gradual crescendos|soft ritard|final chord,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,814b22e6-1017-444c-b,"The groove leans on syncopation in the offbeats, a muted guitar chunk sits on two and four, the chorus adds extra vocal harmony in thirds, and the last phrase repeats the hook once then stops cleanly.",,,muted guitar|vocal harmony,,,groove|syncopation|offbeats|two and four|chorus|in thirds|last phrase repeats the hook once|stops cleanly,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,77c467d4-d021-4b6e-b,"Distorted power chords mark each change, the tempo is brisker than the previous examples, a tom fill connects sections, a scream style vocal is buried under effects, and the outro is a long decaying feedback tail.",,,power chords|tom fill|scream style vocal,distorted|buried under effects|long decaying feedback tail,,tempo is brisker|mark each change|connects sections|outro,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,523ab434-2e54-4441-9,"String tremolo creates tension under a modal melody, the bass is pizzicato and rhythmic, the harmony avoids obvious cadences, and the ending resolves quietly with a held note decaying in reverb.",,tension,string|bass,,,tremolo|modal melody|pizzicato|rhythmic|harmony avoids obvious cadences|ending resolves quietly|held note,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,583280dc-ce99-4a35-a,"Choir like vocals stack in parallel fifths, the room tone is long and cathedral like, a bell patch marks phrase endings, and the piece maintains a static harmonic center with ornamental passing tones above it.",,,choir like vocals|bell patch,long room tone|cathedral like,,stack in parallel fifths|marks phrase endings|static harmonic center|ornamental passing tones,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,6045b0b6-6270-465c-9,PLACEHOLDER DRAFT replace before final submit. Steady beat clear melody moderate dynamics balanced mix structured sections smooth ending distinct from other clips in this study.,,,,balanced mix|smooth ending,distinct from other clips in this study,steady beat|clear melody|moderate dynamics|structured sections,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,61375a85-29d0-4b45-9,"Woodblock and hand percussion set up a two bar cell, a flute like lead outlines a narrow contour, bass motion is stepwise, and a brief ritard at the end leads into a soft final chord in the home key area.",,,woodblock|hand percussion|flute like lead|bass,soft,,two bar cell|narrow contour|stepwise bass motion|brief ritard|final chord|home key area,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,6fdab3ec-7a58-4272-8,"A simple drone anchors the background while a sparse melody appears in short fragments, the bass follows root motion closely, the tempo feels consistent, and short pauses help separate the phrases clearly.",,,drone|bass,sparse,background,simple|melody|short fragments|follows root motion closely|tempo feels consistent|short pauses|separate the phrases clearly,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,346756fd-269e-4421-8,"A repeating four bar phrase cycles with small variations, hi hats play steady eighth notes, a vocal ad lib sits behind the main line, and the energy stays moderate without large jumps in loudness.",,,hi hats|vocal ad lib,,,repeating four bar phrase|small variations|steady eighth notes|moderate energy|without large jumps in loudness,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,34c793a1-0af4-469e-9,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",,,,bright|warm|smooth,,steady midtempo beat|upper register|fairly narrow dynamic range|fade at the end|abrupt stop,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,43d604bc-f7ba-45f9-a,"I hear a light swing in the rhythm section, snare and hi-hat sitting forward in the mix, guitars panned wide with a dry tone, and a repeating chord loop that does not modulate to a new key mid phrase.",,,snare|hi-hat|guitars,dry,,light swing|rhythm section|sitting forward in the mix|panned wide|repeating chord loop|does not modulate to a new key mid phrase,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,4e733c89-a6a1-4094-8,"Low piano chords outline changes while the right hand plays arpeggios, the reverb is fairly wet, a subtle shaker keeps time in the back, and the line climbs stepwise for two measures before pausing on a long tone.",,,piano|shaker,fairly wet,,low chords|outline changes|right hand plays arpeggios|keeps time|line climbs stepwise|two measures|pausing on a long tone,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,0c1cecb1-1601-43cc-8,"The track emphasizes percussive attack on downbeats, the harmony stays in a diatonic mode, a secondary line doubles the melody in octaves, and the texture thins to mainly drums and bass in the outro section.",,,drums|bass,percussive,,attack on downbeats|harmony stays in a diatonic mode|secondary line doubles the melody in octaves|texture thins|outro section,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
31,12c3b33c-37c3-42e9-b,"Synth pads swell slowly behind a plucked ostinato pattern, a filtered noise layer adds air in the high end, the kick is tight and short, and the form returns to a recognizable opening idea near the end.",,,synth pads|kick,filtered noise layer|airy|tight|short,,swell slowly|plucked ostinato pattern|high end|form returns to a recognizable opening idea near the end,,18 - 24,,,,"The example uses a steady midtempo beat with a bright lead in the upper register, warm pad textures underneath, a fairly narrow dynamic range, and a smooth fade at the end rather than an abrupt stop.",2,1,2,,,
32,f5e3d294-de4a-4be3-9,"A fast-paced, cinematic orchestral piece and brass fanfares that create a high-stakes, epic battle atmosphere",orchestral,high-stakes|epic,brass,,cinematic,fast-paced|fanfares,battle atmosphere,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,ec9f0bca-7956-4fa4-8,"A mid-tempo Japanese pop track with synthetic chords, clear female vocals, and a steady electronic drum beat that creates a bright, cheerful atmosphere.",japanese pop,bright|cheerful,female vocals|electronic drum beat,synthetic|clear,,mid-tempo|steady,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,e374a9d0-706d-4bf3-a,"An intense rock song featuring aggressive electric guitar distortion, rapid drumming, and powerful vocals",rock,intense|aggressive,electric guitar|drumming|vocals,distortion,,rapid,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,cdb23f80-6a13-4777-8,"A moody, mid-tempo pop track featuring dark synthesizers, heavy drum beat, and smooth, soulful male vocals that sounds sad.",pop,moody|sad,synthesizers|male vocals,dark|heavy|smooth|soulful,,mid-tempo|drum beat,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,b81b00c3-f3c4-4ba7-8,"Mid-tempo country song featuring an acoustic guitar strumming, a steady drum beat, and a clear melodic vocal style with a rustic feel.",country,,acoustic guitar|drum,clear|rustic,,mid-tempo|strumming|steady beat|melodic|vocal style,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,b0f6dcc3-7aeb-4d48-9,"A mid-tempo hip-hop track featuring a heavy 808 bassline, rhythmic vocal delivery, and sharp snare hits that create a confident, urban atmosphere",hip-hop,confident,808 bassline|vocal delivery|snare hits,heavy|sharp|urban,,mid-tempo|rhythmic,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,af1cb15b-e547-4e02-8,"A steady hip-hop track featuring a rhythmic spoken-word vocal delivery, a minimalist bass loop, and a focus on storytelling",hip-hop,,spoken-word vocal delivery|bass loop,minimalist,,steady|rhythmic,storytelling,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,9c7e479a-5c4d-46d9-8,"A minimalist ballad featuring a soft, expressive female vocal performance accompanied only by gentle piano chords with a emotional atmosphere",ballad,emotional,female vocal|piano chords,soft|expressive|gentle|minimalist,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,876c1749-d348-48e6-a,"A high-energy rock song featuring distorted electric guitar power chords, a driving drum rhythm, and gritty vocals and powerful atmosphere",rock,high-energy|powerful atmosphere,electric guitar|drum|vocals,distorted|gritty,,power chords|driving rhythm,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,8399844f-3c3d-44c7-b,"A gritty old-school rock song with distorted electric guitars and muffled drums, featuring a thin, lo-fi audio quality that creates a raw, vintage garage-band",old-school rock,,electric guitars|drums,gritty|distorted|muffled|thin|lo-fi|raw|vintage|garage-band,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,56ea63b7-77b6-401b-a,"A gritty UK rap track featuring a sharp British accent, heavy sliding basslines, and rapid-fire percussion",uk rap,,,gritty|sharp,,heavy sliding basslines|rapid-fire percussion,british accent,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,304f77ae-6961-4c73-b,"A mid-tempo synth-pop track with a funky bassline, rhythmic drums, and dramatic synthesizers that create a spooky, high-energy dance atmosphere.",synth-pop,spooky|high-energy,,funky|dramatic,dance,mid-tempo|bassline|rhythmic drums,atmosphere,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,325c3403-d7f7-4fa0-8,"A slow-tempo rock ballad featuring melodic electric guitar riffs, steady drumming, and a powerful vocal performance that creates an emotional and gritty atmosphere",rock ballad,emotional,electric guitar|drumming|vocal,gritty|powerful,,slow-tempo|melodic,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,3a5cb7e8-d45f-481e-b,"A fast-paced electronic track with a heavy bassline and bright synth melodies, creating an energetic and futuristic atmosphere suitable for a workout.",electronic,energetic|futuristic,synth,heavy bassline|bright,workout,fast-paced|melodies,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,01d43ee2-c6ff-4b66-a,"An upbeat dance-pop track featuring bright synthesizer melodies and confident female vocals with a catchy, rhythmic energy",dance-pop,upbeat|confident,synthesizer|female vocals,bright|catchy,dance,melodies|rhythmic energy,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,0e4f6e42-e8a1-4618-9,"A somber medieval ballad featuring low, resonating cello melodies and steady orchestral percussion. Feels like a cinematic atmosphere of knights and dragons.",medieval ballad,somber,cello|orchestral percussion,low|resonating,cinematic,steady melodies,knights|dragons,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,0f2e29c0-780e-45ae-b,mid-tempo track featuring melodic rap vocals over a crisp trap beat with heavy bass and polished synthesizers,trap|rap,,vocals|bass|synthesizers,crisp|heavy|polished,,mid-tempo|melodic,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,1c339881-c51b-4318-a,"An upbeat Japanese pop song with high-pitched female vocals, fast electronic percussion, that create a cheerful, high-energy atmosphere",japanese pop,upbeat|cheerful|high-energy,high-pitched female vocals|electronic percussion,,,fast,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,1fc27a56-36f6-4a2b-9,"A dramatic, high-energy anthem featuring powerful vocal and a heavy electronic dance beat that creates a grand, theatrical atmosphere",electronic dance,dramatic|high-energy|grand|theatrical,powerful vocal,heavy,anthem,beat,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
32,20965396-7e93-4354-8,"A slow, soulful jazz music featuring brushed drums, trumpets, and a smooth saxophone melody that gets the night going kind of vibe.",jazz,soulful,brushed drums|trumpets|saxophone,smooth,gets the night going kind of vibe,slow|melody,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),No,CHinese,5,5,0,Daily or multiple times per week,No,
33,d8545371-3d1e-4271-8,quiet lyrics with light drums and very simple everything. i could hardly hear it.,,,drums,quiet|light|very simple|could hardly hear it,,,quiet lyrics,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,f190fc46-b387-4437-a,"modern jazz mixed with a little bit of rap, simple backing track",modern jazz|rap,,,,backing track,simple,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,d2cf4cdf-f303-4ef9-9,"rock style music that seems meant to overwhelmed, intense rock and roll guitar",rock|rock and roll,overwhelmed|intense,guitar,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,bed541d5-46b8-4faa-b,jazz style music with deep voices that compliment each other.,jazz,,voices,deep,,,compliment each other,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,be7b3ab7-8a50-4437-8,"slow vibe drawn out voices, very dreamy vibes and make you feel like you're high",,dreamy|make you feel like you're high,,,,slow|drawn out voices,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,bc7c0d0b-71ae-4afe-8,cool drums behind a techno vibe and little to no other sounds,techno,,drums,cool,,little to no other sounds,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,91f9b933-c02b-47df-9,slow vibey high pitched vocals with very simple music in the backgrounhd,,vibey,high pitched vocals,,background,slow|very simple,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
